Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,617.4047447
FDE44,OUT018,703.3010208
NCN26,OUT018,1510.689524
FDC11,OUT049,1449.486961
FDV24,OUT035,2604.159474
FDR40,OUT019,238.9695063
NCQ17,OUT049,2665.200637
FDC46,OUT045,3073.383723
NCM18,OUT046,914.3417329
FDK16,OUT046,1431.719289
FDI28,OUT017,1328.273673
FDS11,OUT018,3177.731132
DRD13,OUT046,880.5854839
FDL36,OUT035,1427.015621
FDI27,OUT013,711.1305169
FDJ53,OUT019,279.1113725
FDS44,OUT045,3880.722388
FDE28,OUT046,3888.494933
FDQ33,OUT018,2230.874509
FDB37,OUT017,4270.731628
FDQ31,OUT045,1389.57302
NCQ05,OUT046,2468.378263
FDE10,OUT013,1938.136893
FDF38,OUT017,875.1508141
FDE50,OUT019,588.9831472
DRG37,OUT010,345.9695619
NCH06,OUT049,4131.719442
FDY14,OUT045,3893.884887
FDO27,OUT017,1370.988028
FDQ19,OUT049,4200.467811
FDZ26,OUT019,548.8614722
FDN51,OUT013,4606.272163
FDK20,OUT035,2100.505567
FDD40,OUT018,2688.687923
DRI25,OUT018,743.3865331
FDH56,OUT017,1896.217475
FDI36,OUT027,5296.714671
DRH11,OUT018,786.3625811
NCV18,OUT017,1197.972281
DRI01,OUT049,3013.497785
DRE48,OUT049,3526.986903
FDS51,OUT035,886.3310886
FDM38,OUT017,1017.904551
FDB60,OUT027,5209.991301
FDY58,OUT035,3879.943732
FDY22,OUT045,2350.170331
FDF11,OUT027,5085.042825
FDZ51,OUT035,1519.66486
FDQ45,OUT017,3480.506213
FDF17,OUT035,3429.205615
NCF31,OUT027,4170.461946
FDA37,OUT013,1787.481106
FDO51,OUT046,751.7784483
FDF34,OUT013,3265.856016
FDD57,OUT018,1275.161938
FDO37,OUT046,3522.112655
FDR49,OUT049,932.7725145
FDS39,OUT049,2399.314973
FDI48,OUT027,1447.048797
DRM35,OUT049,3046.185911
FDV57,OUT035,3177.542545
FDZ55,OUT013,2861.405757
FDI28,OUT035,1270.528249
FDS21,OUT045,929.1527662
FDT34,OUT013,1732.948121
DRI25,OUT035,859.693777
FDT47,OUT010,275.4854667
DRH39,OUT045,1035.660415
NCD54,OUT045,2402.820378
FDU16,OUT027,2207.199056
NCW29,OUT045,2054.626841
FDV25,OUT027,5435.611198
FDM56,OUT035,1825.369722
FDZ04,OUT027,1706.441441
FDG59,OUT019,142.2888132
FDI56,OUT045,1304.936643
FDS33,OUT035,1450.876407
FDC23,OUT049,3022.481079
FDT11,OUT049,3288.123021
FDG17,OUT045,3915.694566
FDZ44,OUT045,1736.609913
FDJ52,OUT013,2778.973698
DRI23,OUT046,2416.925639
DRE15,OUT010,150.3515767
NCF07,OUT013,1643.363923
NCR29,OUT049,960.5818226
FDE44,OUT019,147.6687819
FDT23,OUT035,1481.596712
NCG06,OUT017,4337.196106
NCU41,OUT010,470.3294522
FDH46,OUT017,1815.1534
FDV31,OUT013,3040.905137
NCT41,OUT027,4054.637826
FDE22,OUT027,4341.954185
FDC26,OUT045,1681.894985
DRF51,OUT017,588.2231066
NCY53,OUT019,272.3011377
FDY21,OUT017,3285.816228
FDL27,OUT013,1048.066159
FDZ34,OUT049,3308.051465
NCF43,OUT010,316.8648917
FDC21,OUT035,1757.41807
FDL26,OUT013,2400.489921
FDT25,OUT010,290.0682298
NCR30,OUT046,1096.757529
DRL23,OUT019,269.7865643
NCR05,OUT049,3378.584145
NCE19,OUT018,778.7248111
FDY07,OUT035,722.2639829
FDB10,OUT017,4197.667746
FDP57,OUT013,1699.055129
FDU48,OUT019,311.8661062
FDH48,OUT035,1324.489749
FDO33,OUT035,1927.558203
NCU29,OUT045,2347.695743
FDW35,OUT046,853.0166685
FDH05,OUT010,592.6750674
FDP26,OUT049,1581.885549
DRG27,OUT035,692.1522055
FDQ33,OUT046,2313.945947
FDH20,OUT010,210.0240981
FDV14,OUT046,1172.042717
DRD01,OUT046,880.1284335
NCI17,OUT049,1564.292652
FDF39,OUT010,737.4493586
FDX37,OUT046,1639.631786
NCX17,OUT035,4138.859812
FDN03,OUT013,4435.887726
NCS41,OUT010,442.8225421
FDH34,OUT045,2880.517825
NCX53,OUT018,1915.660763
FDY31,OUT046,2297.430027
FDD20,OUT017,2043.271133
FDE51,OUT045,736.988552
FDV27,OUT046,1498.619796
FDF16,OUT035,2465.194298
FDZ02,OUT049,1491.719914
NCK05,OUT045,1059.003283
FDM12,OUT027,5140.880246
NCA05,OUT018,2034.482183
FDX33,OUT045,2483.0935
FDM25,OUT049,3079.647464
FDE41,OUT018,1137.958139
FDW14,OUT045,1297.144767
NCD30,OUT046,1405.373869
FDB23,OUT010,740.9031213
FDF45,OUT046,917.1982902
FDW20,OUT017,1961.155421
FDF47,OUT045,3334.650389
NCR05,OUT019,477.286547
DRB01,OUT046,2790.604482
FDE36,OUT013,2624.013575
FDU56,OUT049,3200.274683
FDB23,OUT049,3910.956567
FDN48,OUT049,1410.291787
FDS43,OUT013,3351.965281
NCN05,OUT013,3121.902259
NCL53,OUT049,3043.498096
FDL56,OUT046,1168.825278
FDH17,OUT018,1232.542437
FDP37,OUT046,1838.892311
FDG09,OUT019,525.1392268
FDA55,OUT045,3469.505379
FDX31,OUT049,4053.850593
FDJ41,OUT045,3923.693592
DRC24,OUT045,2481.062774
FDQ21,OUT035,2052.01199
NCT54,OUT045,1459.774144
FDH08,OUT049,4045.395601
FDY38,OUT018,3373.887746
DRM11,OUT010,688.0403419
FDG32,OUT049,3631.90623
NCH18,OUT046,3848.008862
FDI20,OUT035,3636.289048
FDA33,OUT018,2000.875369
FDN45,OUT013,3653.418293
FDT45,OUT010,130.1792936
FDR32,OUT035,4018.406901
FDA48,OUT017,3518.26066
FDN23,OUT017,2763.989476
NCR18,OUT035,708.4230398
FDD45,OUT046,1305.672929
FDI22,OUT018,2796.665111
FDT09,OUT013,1980.672775
DRC24,OUT027,4294.920804
FDT39,OUT046,2574.875815
FDX28,OUT045,1435.130472
FDA50,OUT018,1242.169299
FDT33,OUT027,4553.826413
FDQ60,OUT049,2030.427712
NCM19,OUT018,1526.755551
FDF40,OUT046,4059.686325
NCI30,OUT035,4120.137182
FDK34,OUT049,4020.71344
FDA38,OUT027,6451.861069
FDT02,OUT045,576.1433046
FDC11,OUT017,1539.568939
FDD08,OUT046,669.0019255
NCS29,OUT046,4206.178763
DRI03,OUT010,402.7639074
FDK48,OUT035,1169.138187
FDM52,OUT049,2513.181824
FDP49,OUT035,1016.365765
DRA24,OUT046,2574.149491
NCJ43,OUT049,3049.687018
FDE11,OUT045,2884.40102
FDP01,OUT049,2587.982384
FDQ59,OUT018,1165.398388
FDA43,OUT019,448.9262682
FDL14,OUT017,3014.182466
FDV50,OUT010,259.0857528
FDT01,OUT027,4970.150887
NCC42,OUT035,2461.379784
FDO28,OUT046,1862.388208
FDD32,OUT019,210.0174907
FDV45,OUT035,3239.29698
NCW17,OUT019,314.4561137
NCJ17,OUT027,2305.487653
NCF18,OUT049,3242.862422
FDP01,OUT045,2388.294769
FDH24,OUT045,2525.256969
FDI38,OUT027,5007.305888
FDX03,OUT035,701.0145535
FDY28,OUT046,3754.319602
FDN34,OUT018,2368.877129
FDJ02,OUT045,2431.057026
FDW40,OUT019,377.7563135
FDX03,OUT017,680.4069194
FDE17,OUT027,4075.677964
FDT58,OUT046,2559.852849
FDI38,OUT013,3507.914539
FDW22,OUT035,4016.010426
FDS15,OUT027,2940.743007
NCX06,OUT013,3281.131456
DRK47,OUT035,3848.10918
FDC23,OUT027,4424.907746
FDM56,OUT010,223.9744442
FDP21,OUT046,3382.409008
FDP58,OUT046,3170.579317
FDA27,OUT019,739.7706549
FDK41,OUT019,205.247757
NCH42,OUT046,3601.947072
FDG29,OUT045,758.4637558
FDW15,OUT018,2040.419602
FDD28,OUT018,792.9355344
FDQ37,OUT049,3238.941521
FDC23,OUT035,3187.989097
FDV13,OUT035,1572.865123
FDK33,OUT046,3559.974983
FDO33,OUT013,1808.416335
FDN21,OUT017,2700.67615
NCW06,OUT027,5218.810817
FDI38,OUT035,3881.172166
FDC21,OUT027,2863.520742
NCS05,OUT046,2200.64676
NCN53,OUT049,736.714578
FDV40,OUT010,170.5215383
FDG60,OUT017,3900.334488
NCY30,OUT027,4994.621935
FDM40,OUT045,2227.600925
NCO30,OUT046,2998.62215
FDK10,OUT046,3212.903535
FDM36,OUT045,2759.688147
FDN10,OUT013,1910.079644
FDM46,OUT018,1311.317752
FDX50,OUT049,1683.509043
FDP33,OUT045,4045.955255
FDO12,OUT045,3148.542589
FDC28,OUT013,1780.984475
FDO31,OUT045,1260.286078
FDX45,OUT035,2794.952484
FDV21,OUT049,2100.796493
FDH04,OUT049,1454.031171
NCG54,OUT013,2891.755312
FDO13,OUT046,2597.118001
FDA09,OUT027,4818.799341
FDC38,OUT017,2168.621389
NCO42,OUT046,2211.099121
FDL45,OUT049,2017.680096
NCK31,OUT013,850.8852091
FDM39,OUT017,2827.854375
FDC22,OUT010,483.4556411
FDF46,OUT046,1727.496825
FDQ37,OUT045,3190.360203
FDH41,OUT010,497.1872836
FDQ04,OUT046,725.1517913
NCQ02,OUT027,5164.831987
FDJ57,OUT027,4367.603482
NCE07,OUT049,2391.95602
FDE56,OUT013,851.7526342
FDI20,OUT049,3595.371145
FDK36,OUT018,669.2722457
FDP08,OUT027,5255.289092
FDF44,OUT017,2229.06962
NCU53,OUT017,3018.083492
FDF47,OUT035,3679.77178
FDS55,OUT010,312.3260203
FDZ52,OUT010,256.7926758
FDL04,OUT018,1503.329807
NCM26,OUT035,2729.88194
FDX43,OUT049,2963.214907
FDP52,OUT049,3890.531585
DRK49,OUT045,658.7666614
FDE38,OUT013,2678.046479
DRF13,OUT035,2374.244426
FDK41,OUT010,193.104331
FDJ04,OUT027,3207.406935
FDZ44,OUT018,1546.275178
FDS11,OUT013,3520.150293
FDA55,OUT049,3861.43783
NCW53,OUT046,3284.975658
FDB49,OUT027,2583.445806
FDD23,OUT017,3759.119744
NCV42,OUT045,1626.267005
NCZ29,OUT018,1770.994264
FDQ26,OUT013,823.2068009
FDV08,OUT017,686.6350191
FDC53,OUT049,1600.862036
FDV58,OUT010,467.0246916
NCP02,OUT019,163.9909992
DRI37,OUT045,827.0103403
FDQ12,OUT049,3911.459697
FDE33,OUT046,1116.195853
FDX27,OUT045,1379.491427
FDM22,OUT017,888.751415
NCH30,OUT019,271.4246361
FDC04,OUT017,3986.62629
FDO38,OUT046,1288.150983
FDV52,OUT027,3140.344735
FDB32,OUT013,1517.141088
FDV43,OUT018,674.3593969
FDI24,OUT018,2400.719893
FDR40,OUT017,1468.301621
FDW02,OUT049,2221.687927
FDE44,OUT049,811.8066065
FDL38,OUT046,1463.202755
NCT54,OUT010,213.5860187
DRJ39,OUT010,527.5643491
FDW55,OUT049,4279.520912
DRF13,OUT019,350.8691139
NCW17,OUT049,2097.163332
FDP13,OUT035,830.516081
FDS08,OUT018,2351.337644
NCP17,OUT035,1059.457477
NCO53,OUT035,3074.462663
FDH19,OUT045,2893.583603
FDJ04,OUT017,2011.825551
FDG10,OUT049,916.4232548
FDA40,OUT010,189.6652899
FDI53,OUT045,2484.969801
FDU09,OUT010,152.1150257
FDK60,OUT045,1510.399224
FDR43,OUT017,611.5402844
FDW22,OUT017,4051.669567
DRP47,OUT010,629.8931589
DRG48,OUT010,321.6951984
FDA14,OUT035,2483.378993
FDU49,OUT013,1143.490987
FDK28,OUT045,3777.395577
FDT19,OUT046,2954.764627
NCQ42,OUT045,2045.021583
FDD03,OUT045,3795.443325
NCM53,OUT013,1680.515191
NCX53,OUT045,2198.826044
FDV14,OUT027,2278.183006
NCZ54,OUT017,2605.514593
FDB39,OUT013,928.0829362
DRC24,OUT046,2351.898879
FDY36,OUT013,1201.636611
FDN01,OUT035,3189.336285
DRH25,OUT046,733.2287056
FDV08,OUT046,725.6664466
NCP53,OUT049,4026.496178
FDU52,OUT010,403.1794726
NCI42,OUT045,3291.939615
FDZ14,OUT035,1992.313176
FDF11,OUT046,4269.486607
FDQ13,OUT018,1180.955511
FDO32,OUT010,117.5165252
DRJ37,OUT018,2106.244856
FDY43,OUT046,2504.925715
NCT41,OUT017,2660.74995
NCV17,OUT045,2095.827591
FDM04,OUT027,1459.878808
DRB48,OUT018,511.4047785
FDM24,OUT013,2361.550227
FDT37,OUT049,4211.161606
NCO05,OUT010,227.1122555
FDL13,OUT046,3982.921715
FDL15,OUT017,2441.820171
FDB11,OUT018,3112.027411
FDL14,OUT019,474.6992437
FDY10,OUT019,278.2815816
FDJ40,OUT049,1749.979897
NCW18,OUT046,3708.762439
NCY06,OUT013,2182.945674
DRE13,OUT018,1037.390767
FDA26,OUT045,3613.667548
NCE19,OUT010,121.3427868
FDE33,OUT035,1210.173291
DRL59,OUT027,1454.696941
FDY07,OUT046,729.0894957
FDF57,OUT018,2345.707029
FDM58,OUT035,1825.663413
FDP26,OUT027,2741.54826
FDY32,OUT046,2361.580958
FDD51,OUT010,106.9440003
FDU22,OUT018,1729.159433
FDZ49,OUT018,3005.862841
NCI42,OUT017,3670.419311
FDT04,OUT027,1215.693357
NCU41,OUT045,2958.225422
FDS56,OUT045,4368.285524
NCN42,OUT017,2478.784488
FDK34,OUT046,3829.419269
FDB03,OUT017,3985.797964
DRJ25,OUT035,763.6430206
FDT25,OUT027,3231.043629
FDN20,OUT013,3017.874084
FDP09,OUT013,3746.344848
FDM20,OUT019,603.5599888
NCG55,OUT046,1725.024695
NCP14,OUT045,1601.036211
NCH06,OUT046,3724.781234
FDV52,OUT013,1518.194725
NCL07,OUT035,853.128771
DRJ11,OUT027,4874.232769
DRO59,OUT013,1153.015187
FDW15,OUT010,330.214802
NCQ30,OUT035,1986.651186
NCN54,OUT019,195.2417848
FDY01,OUT027,2967.546074
FDX39,OUT035,3749.607157
FDH53,OUT027,2113.399294
FDA57,OUT035,733.4703126
NCC07,OUT010,225.1584645
FDU28,OUT013,2870.654524
FDK36,OUT010,124.6549537
FDR36,OUT018,630.7510875
NCQ17,OUT035,2537.766849
FDS28,OUT019,174.0255223
FDE08,OUT045,2449.341769
FDU22,OUT046,1821.902013
FDG41,OUT045,1715.356769
FDO31,OUT010,194.3703803
FDM21,OUT019,613.2043285
FDU40,OUT017,3357.183584
FDV36,OUT018,1739.927409
FDT10,OUT027,1597.972524
FDX38,OUT045,674.3257503
NCU30,OUT027,4492.841863
NCV06,OUT049,3417.009269
FDT16,OUT035,4704.837968
NCP41,OUT027,2808.621064
FDZ56,OUT017,2856.03628
FDC22,OUT035,3278.609093
FDU10,OUT035,729.5055422
FDS46,OUT045,1786.920567
FDO08,OUT049,2858.444852
NCV42,OUT018,1418.047108
FDP33,OUT035,4166.234195
FDJ12,OUT046,3552.713641
FDH04,OUT045,1448.046646
NCU54,OUT013,3648.181376
FDO36,OUT010,425.4230086
FDT37,OUT027,5997.227266
FDD14,OUT010,414.7827433
FDA16,OUT013,3843.541538
NCS42,OUT019,226.2903811
FDP10,OUT019,237.5231855
FDQ28,OUT049,2580.010581
FDK57,OUT010,284.5942148
FDK02,OUT013,1755.467091
FDW47,OUT018,1707.441594
NCC42,OUT018,1920.433843
FDQ37,OUT018,2873.212789
FDL40,OUT046,1507.95687
DRE13,OUT010,177.9816316
FDQ34,OUT027,2804.242321
NCB54,OUT046,2072.612944
FDS48,OUT049,2544.224062
FDO15,OUT045,985.3462538
NCT30,OUT013,802.5128924
FDU49,OUT027,2085.446523
FDE21,OUT046,1758.435835
FDS49,OUT019,203.2315133
FDT38,OUT027,2274.530641
FDZ01,OUT045,1681.242089
FDC41,OUT035,1302.855294
DRG13,OUT010,358.5022413
NCZ42,OUT018,3218.780984
NCM07,OUT045,1351.019496
NCV17,OUT018,1771.947858
DRK39,OUT035,1213.127429
FDS37,OUT018,1558.845534
FDV12,OUT019,259.9830909
NCG19,OUT018,3340.599159
FDS51,OUT013,1023.111429
NCO14,OUT046,720.9540869
FDC38,OUT046,2057.368221
FDN15,OUT046,2205.29612
NCH42,OUT013,4135.486851
FDQ22,OUT046,675.0764385
FDC05,OUT013,3002.16157
FDZ31,OUT013,2985.146868
DRJ23,OUT049,3226.467982
FDC52,OUT035,2638.152558
DRD12,OUT010,169.4159227
FDV55,OUT017,2327.767885
FDD32,OUT046,1212.269679
FDR01,OUT049,3522.431602
FDY08,OUT019,317.0977581
FDQ45,OUT045,3071.070123
DRN11,OUT027,3805.777003
NCS05,OUT018,1853.562615
FDY32,OUT035,2577.081516
NCD31,OUT045,2615.019777
NCE06,OUT049,2820.953779
NCP14,OUT046,1454.809309
NCF18,OUT019,427.4029032
FDF14,OUT018,2069.450509
FDB22,OUT017,2471.098041
NCH54,OUT049,2745.056203
FDU27,OUT035,795.4620437
FDS58,OUT027,4299.392071
NCU29,OUT035,2569.51336
FDJ57,OUT013,2907.648463
FDL56,OUT049,1322.070176
FDH60,OUT035,3337.447081
FDN24,OUT018,786.5831369
FDD02,OUT017,2235.528897
FDP15,OUT017,4089.671766
FDB28,OUT027,5483.469944
DRC49,OUT045,2139.440052
NCG30,OUT018,1732.406723
FDJ14,OUT049,1268.415778
FDL52,OUT045,692.820035
NCG19,OUT027,6004.969986
NCN41,OUT035,2114.793861
FDW22,OUT013,3732.464676
FDI02,OUT013,1543.40183
FDV51,OUT045,2585.719017
FDV48,OUT046,1429.018665
NCL17,OUT019,330.7726727
FDP46,OUT045,1318.779664
FDU10,OUT045,640.6900837
FDT37,OUT010,713.4783934
FDI27,OUT035,727.0838799
FDN51,OUT046,4376.805529
FDW07,OUT035,1426.761717
FDN45,OUT049,3701.422842
DRN37,OUT027,4642.740286
DRF48,OUT049,3317.183806
FDP38,OUT019,161.7897311
NCX18,OUT027,5327.12361
FDK45,OUT018,1592.333857
FDZ37,OUT049,1384.178825
FDS50,OUT018,3394.686079
NCR54,OUT018,2945.139477
NCS17,OUT035,1630.992268
FDV31,OUT046,2625.652637
DRE27,OUT017,1412.623072
FDN60,OUT013,2646.422309
FDK26,OUT013,2887.30666
FDX37,OUT018,1375.099687
FDW31,OUT046,3409.112979
FDX26,OUT018,2743.716293
DRL49,OUT019,336.457742
FDU49,OUT017,1557.127952
FDY58,OUT046,3675.790292
FDN03,OUT045,3991.572527
NCV06,OUT010,496.6581397
FDH53,OUT045,1224.301486
FDG31,OUT018,818.5538485
NCC06,OUT045,2029.681312
FDS13,OUT049,4217.957618
FDP16,OUT035,4162.179619
FDA35,OUT013,1753.221809
DRP47,OUT018,3734.118778
FDY28,OUT010,683.7938921
FDY20,OUT035,1404.304463
NCH30,OUT017,1705.826352
NCR29,OUT019,167.376838
NCP05,OUT013,2495.149023
NCF30,OUT019,273.845704
FDA08,OUT035,3036.137778
FDN51,OUT027,6784.971954
FDH12,OUT046,1599.573493
FDY39,OUT017,3286.652429
NCO53,OUT045,2817.022776
FDB40,OUT046,2308.764929
FDH02,OUT049,1442.748195
FDY11,OUT027,1678.665431
FDQ09,OUT019,273.2927726
FDP16,OUT013,4309.274655
NCF55,OUT018,526.6640958
FDY09,OUT027,4769.968563
FDY39,OUT045,3258.451964
NCU53,OUT049,2850.462441
NCT41,OUT049,2539.963424
FDJ45,OUT046,767.8641398
FDR28,OUT013,2531.565369
FDN08,OUT013,1778.258528
FDJ07,OUT049,1818.173842
FDZ09,OUT027,4412.018661
FDQ14,OUT017,2300.093479
FDY12,OUT027,1468.66629
FDK57,OUT046,1849.170492
FDD20,OUT049,1977.444417
FDS36,OUT018,1494.435435
FDI40,OUT049,1650.44226
FDJ40,OUT045,1714.466632
FDE08,OUT013,2560.361355
DRK01,OUT013,1555.460706
FDC58,OUT049,757.4410624
FDE50,OUT046,3394.427347
FDX48,OUT035,2683.103929
DRM35,OUT018,2376.095276
FDG41,OUT013,1556.811107
FDB52,OUT046,3962.254613
FDV19,OUT045,2518.633332
DRG48,OUT017,2322.813446
FDI26,OUT013,2980.808098
FDU11,OUT019,285.1491862
FDF59,OUT019,310.4404732
FDR07,OUT049,1445.319753
NCE06,OUT017,2581.204956
FDE10,OUT046,2435.400184
NCO55,OUT046,1770.947113
FDZ13,OUT013,749.7441537
FDT50,OUT017,1413.396274
FDH12,OUT010,215.7150354
FDD21,OUT045,1771.007122
NCM05,OUT013,4549.041613
FDK04,OUT013,961.3453389
FDN33,OUT017,1580.685519
NCM18,OUT010,139.5905756
DRC25,OUT049,1291.958432
FDT47,OUT017,1945.59119
FDD45,OUT027,2553.193722
NCD07,OUT018,1487.247031
NCY54,OUT010,365.096179
FDL12,OUT049,958.1095741
FDL02,OUT017,1799.129902
FDC60,OUT035,1511.204995
FDR37,OUT017,3247.910679
FDY16,OUT017,3461.027118
FDU26,OUT045,1728.456646
FDN24,OUT013,893.0915644
FDH44,OUT013,2279.863504
FDE23,OUT010,145.4760172
FDW60,OUT017,3358.388221
FDQ55,OUT049,1830.611592
FDV32,OUT027,1667.369321
FDV03,OUT010,336.9039123
FDY14,OUT010,634.7246766
NCL55,OUT027,5756.088792
DRF25,OUT017,617.5265476
FDX03,OUT046,696.4625569
FDF40,OUT045,3877.620564
FDX24,OUT010,202.2393128
FDA25,OUT049,1649.332467
FDH21,OUT018,2262.590213
FDB47,OUT010,496.0669095
FDT34,OUT019,232.2140864
FDS39,OUT010,309.4225806
NCU05,OUT046,1291.337767
FDE02,OUT049,1580.10898
FDL25,OUT035,1543.252089
FDC50,OUT049,1526.463266
FDZ32,OUT049,1686.713029
FDV14,OUT045,1247.78536
FDR07,OUT045,1464.704411
FDB26,OUT049,869.5628162
NCR50,OUT045,2406.184384
FDP01,OUT018,2106.230853
FDH57,OUT045,1952.525386
FDM60,OUT027,1207.258423
FDA45,OUT017,3124.755466
FDU55,OUT017,4313.77569
FDH40,OUT035,1391.079097
FDG40,OUT019,128.0219758
FDT12,OUT049,3891.217187
DRL59,OUT045,858.3548549
FDT47,OUT018,1393.91998
FDI60,OUT017,1096.128999
DRF51,OUT027,1242.741836
NCK31,OUT049,907.2546177
FDB08,OUT045,2436.475084
FDM44,OUT035,1586.893125
FDD46,OUT018,2136.039553
FDR27,OUT019,314.5147448
FDV56,OUT010,240.0437608
FDM02,OUT049,1380.090369
FDU45,OUT018,1471.420158
FDZ10,OUT017,2074.267822
NCK31,OUT010,145.6891567
FDR27,OUT035,2176.10777
FDF33,OUT013,1641.325729
FDJ36,OUT046,1533.89767
FDP33,OUT049,4173.870204
FDG17,OUT046,4340.179924
FDG47,OUT027,5784.442411
NCW29,OUT046,2135.780169
DRH59,OUT017,1218.579263
FDR32,OUT017,4014.771894
FDP48,OUT035,3334.339401
FDG17,OUT035,4365.746129
DRJ59,OUT017,812.2450003
FDY48,OUT027,2694.411776
FDB02,OUT046,2991.856765
FDN10,OUT019,286.7306813
NCD55,OUT035,699.2301927
FDX34,OUT013,1996.291623
FDZ38,OUT045,2659.019993
DRF37,OUT049,4329.313932
DRL47,OUT019,304.4478098
FDL27,OUT035,985.5274013
NCP53,OUT035,3985.070811
FDT03,OUT019,470.3211773
FDJ28,OUT035,3364.179801
FDF40,OUT018,3466.728794
FDA32,OUT035,3759.936632
NCP02,OUT017,910.2222526
FDZ31,OUT045,3105.29928
NCQ29,OUT013,4361.079002
FDP57,OUT010,226.9475743
FDL32,OUT027,3083.640037
DRB01,OUT035,3296.189746
FDJ40,OUT046,1807.469037
FDO24,OUT018,2260.207063
FDO11,OUT018,3503.233091
FDA56,OUT035,1990.660997
FDF02,OUT045,1759.870723
FDA10,OUT013,1933.697646
NCI55,OUT017,1975.872692
FDZ40,OUT010,132.7040446
FDV08,OUT049,716.0167285
FDN48,OUT013,1451.474712
FDU57,OUT017,2664.769071
DRF49,OUT013,1892.738278
FDS02,OUT035,3232.093045
FDS43,OUT046,3002.815914
FDT16,OUT013,4377.176857
FDX19,OUT027,6107.480556
FDK15,OUT046,1359.149104
DRA12,OUT049,2338.165458
FDY35,OUT017,942.2376959
NCU42,OUT013,3000.611523
FDD26,OUT013,2807.843415
FDR11,OUT018,2212.410289
NCP53,OUT045,3596.182534
FDP34,OUT045,2554.796604
NCV41,OUT019,277.9684944
FDN20,OUT018,2446.175827
FDZ16,OUT018,2774.809626
FDZ28,OUT049,2024.268814
NCL55,OUT013,4227.109414
NCJ17,OUT046,1270.48645
FDT37,OUT046,4058.642876
FDV51,OUT049,2886.849579
FDZ28,OUT035,2195.322783
FDN27,OUT013,1963.101031
FDS14,OUT019,377.3328275
FDZ58,OUT045,1971.91036
FDD46,OUT046,2271.077833
FDJ03,OUT035,713.1073735
FDU03,OUT010,399.9180071
FDA33,OUT027,4007.247214
NCW53,OUT035,3350.980558
NCC55,OUT017,641.0766063
FDP52,OUT019,670.3017015
FDE39,OUT049,1912.878515
FDB44,OUT035,3631.163128
FDG59,OUT013,675.0240597
FDI05,OUT013,1051.104379
FDF59,OUT045,1968.526038
FDM39,OUT019,430.890813
FDB14,OUT013,1164.521252
NCS05,OUT019,332.0707795
DRJ35,OUT045,989.6761371
FDO31,OUT019,208.5256495
FDA31,OUT046,2558.508985
FDX40,OUT049,729.1446544
FDW56,OUT045,2875.436604
FDH09,OUT018,787.1259223
FDA52,OUT019,461.1458287
FDF20,OUT019,480.2261916
FDE40,OUT046,832.5653619
NCU17,OUT046,1588.579821
NCP14,OUT035,1613.200853
FDN25,OUT027,1524.224645
FDU39,OUT049,861.6208542
NCM05,OUT017,4461.203684
FDU07,OUT017,2384.812904
FDF28,OUT049,2030.135752
FDR57,OUT049,2759.226667
FDJ33,OUT013,1801.260513
DRH23,OUT035,1033.952813
FDQ52,OUT046,3692.709717
DRK13,OUT035,3361.458668
FDP09,OUT046,3461.264262
FDR08,OUT027,2889.688193
FDV50,OUT045,1838.181244
FDT13,OUT049,3252.26505
FDJ27,OUT027,2722.360174
FDH21,OUT046,2554.972457
FDW14,OUT027,2271.962624
FDL52,OUT049,739.6452
FDW28,OUT017,3269.198093
FDL40,OUT049,1502.191552
FDE24,OUT046,2129.893478
FDX35,OUT049,3896.433785
FDP46,OUT017,1364.690871
FDX56,OUT045,3196.91294
FDQ45,OUT049,3240.076101
FDK50,OUT027,4188.091916
FDY26,OUT045,3353.284405
FDQ09,OUT017,1847.181685
FDN39,OUT049,2837.223234
FDP13,OUT017,846.2899652
FDR51,OUT013,2453.932809
FDZ49,OUT010,541.6370192
FDL28,OUT018,3210.405584
FDZ10,OUT035,2095.771908
FDK38,OUT013,2344.463788
DRL49,OUT027,3971.064978
FDR15,OUT013,2482.604841
FDQ24,OUT035,4053.936583
FDD56,OUT013,2726.580822
NCR42,OUT046,622.0577284
FDH52,OUT045,989.7378455
FDH57,OUT019,316.7038412
FDR15,OUT010,417.4260606
FDJ34,OUT035,2134.488788
FDW37,OUT035,1687.104915
FDQ23,OUT018,1387.109896
FDP34,OUT013,2548.392693
FDE04,OUT027,4806.809076
FDC48,OUT045,1183.024602
FDA47,OUT019,416.6142072
FDI35,OUT018,2702.156944
NCV05,OUT013,2564.532065
FDR28,OUT045,2610.107592
FDH31,OUT017,1589.734903
FDP59,OUT019,310.5976406
FDS19,OUT018,935.5328225
FDM60,OUT045,675.37283
FDJ44,OUT018,2377.518751
DRH51,OUT017,1269.035546
DRC25,OUT017,1216.3359
DRE25,OUT013,1519.460206
NCX05,OUT049,1874.966423
FDR11,OUT017,2809.997334
DRP47,OUT045,3830.096343
DRC49,OUT019,336.5357605
FDQ47,OUT027,1169.819208
FDL20,OUT013,1816.585157
FDM34,OUT035,2256.888053
NCN55,OUT013,3955.227061
FDD41,OUT035,1808.554319
FDE52,OUT049,1312.012628
NCT18,OUT019,415.9640202
FDJ32,OUT018,778.5764864
FDE16,OUT046,3324.143508
FDZ09,OUT045,2735.361059
DRZ11,OUT046,2059.779463
